run,prediction_path,prediction_line,prediction_id,ground_truth_found,question,pred_answer,prediction_time_taken,ground_truth_id,ground_truth_qtype,ground_truth_tags,ground_truth_answer,answer_token_precision,answer_token_recall,answer_token_f1,gt_entity_total,gt_entity_covered,gt_entity_coverage,missing_gt_entities,numeric_ground_truth_count,numeric_predicted_count,numeric_accuracy,entity_gt_total,entity_retrieved_final_total,entity_retrieved_total_total,entity_recall_final,entity_precision_final,entity_f1_final,entity_recall_total,entity_precision_total,entity_f1_total,entity_gt_values,entity_retrieved_final_values,entity_retrieved_total_values
fullcontext,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/fullcontext/exp__20260429121536/RESULTS.jsonl,1,gt_0,True,"
How many ""experiment execution"" are there in this?
",There are 13 experiment executions in the provenance graph.,44.37215149309486,gt_0,"[""multi"", ""numeric""]",{},The answer to the question is 15 unique executions.,0.2222222222222222,0.2222222222222222,0.2222222222222222,15,0,0.0,"[""system_prompt_execution_1_1@en^^<xsd:string>"", ""llm_chat_1_1@en^^<xsd:string>"", ""information_extraction_1_1@en^^<xsd:string>"", ""sparql_query_1_1_2@en^^<xsd:string>"", ""sparql_query_1_1_1@en^^<xsd:string>"", ""sparql_query_1_1_3@en^^<xsd:string>"", ""sparql_query_1_1_4@en^^<xsd:string>"", ""sparql_query_1_1_5@en^^<xsd:string>"", ""sparql_query_1_1_6@en^^<xsd:string>"", ""sparql_query_1_1_7@en^^<xsd:string>"", ""sparql_query_1_1_8@en^^<xsd:string>"", ""sparql_query_1_1_9@en^^<xsd:string>"", ""sparql_query_1_1_10@en^^<xsd:string>"", ""sparql_query_1_1_11@en^^<xsd:string>"", ""post_processing_1_1@en^^<xsd:string>""]",15,13.0,0.0,15,13,17,0.4,0.46153846153846156,0.42857142857142855,0.5333333333333333,0.47058823529411764,0.5,"[""system_prompt_execution_1_1@en^^<xsd:string>"", ""llm_chat_1_1@en^^<xsd:string>"", ""information_extraction_1_1@en^^<xsd:string>"", ""sparql_query_1_1_2@en^^<xsd:string>"", ""sparql_query_1_1_1@en^^<xsd:string>"", ""sparql_query_1_1_3@en^^<xsd:string>"", ""sparql_query_1_1_4@en^^<xsd:string>"", ""sparql_query_1_1_5@en^^<xsd:string>"", ""sparql_query_1_1_6@en^^<xsd:string>"", ""sparql_query_1_1_7@en^^<xsd:string>"", ""sparql_query_1_1_8@en^^<xsd:string>"", ""sparql_query_1_1_9@en^^<xsd:string>"", ""sparql_query_1_1_10@en^^<xsd:string>"", ""sparql_query_1_1_11@en^^<xsd:string>"", ""post_processing_1_1@en^^<xsd:string>""]","[""ChatBS-NexGen:id_20260420105652_650"", ""system prompt execution 1 1"", ""provone:Execution"", ""ChatBS-NexGen:id_20260420105659_302"", ""llm chat 1 1"", ""ChatBS-NexGen:id_20260420105703_307"", ""information extraction 1 1"", ""ChatBS-NexGen:id_20260420105705_598"", ""sparql query 1 1 2"", ""ChatBS-NexGen:id_20260420105705_972"", ""sparql query 1 1 1"", ""ChatBS-NexGen:id_20260420105710_61"", ""sparql query 1 1 3""]","[""ChatBS-NexGen:id_20260420105652_650"", ""system prompt execution 1 1"", ""provone:Execution"", ""ChatBS-NexGen:id_20260420105659_302"", ""llm chat 1 1"", ""ChatBS-NexGen:id_20260420105703_307"", ""information extraction 1 1"", ""ChatBS-NexGen:id_20260420105705_598"", ""sparql query 1 1 2"", ""ChatBS-NexGen:id_20260420105705_972"", ""sparql query 1 1 1"", ""ChatBS-NexGen:id_20260420105710_61"", ""sparql query 1 1 3"", ""ChatBS-NexGen:id_20260420105711_320"", ""sparql query 1 1 4"", ""ChatBS-NexGen:id_20260420105711_662"", ""sparql query 1 1 5""]"
fullcontext,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/fullcontext/exp__20260429121536/RESULTS.jsonl,89,gt_88,True,"
what is the number of output for the ""Post-processed output port: post_processed_output"" in the execution ""http://testwebsite/testProgram#id_20260420105727_835"" ?
","The ""Post-processed output"" port in execution <http://testwebsite/testProgram#id_20260420105727_835> produces a single data item.",11.125283093890175,gt_88,"[""multi"", ""numeric""]",{},"
    The number of output for the ""Post-processed output port: post_processed_output"" in the execution ""http://testwebsite/testProgram#id_20260420105727_835"" is 1

    Output Data
http://testwebsite/testProgram#Data-id_20260420105727_858-post_processed_output
    ",0.7777777777777778,0.3888888888888889,0.5185185185185185,1,0,0.0,"[""http://testwebsite/testProgram#Data-id_20260420105727_858-post_processed_output""]",1,,0.0,1,9,10,1.0,0.1111111111111111,0.19999999999999998,1.0,0.1,0.18181818181818182,"[""http://testwebsite/testProgram#Data-id_20260420105727_858-post_processed_output""]","[""ChatBS-NexGen:query_result_post_processor-post_processed_output"", ""Post-processed output port: post_processed_output"", ""provone:Port"", ""ChatBS-NexGen:id_20260420105727_835"", ""post processing 1 1"", ""provone:Execution"", ""ChatBS-NexGen:Data-id_20260420105727_858-post_processed_output"", ""row 1"", ""provone:Data""]","[""ChatBS-NexGen:query_result_post_processor-post_processed_output"", ""Post-processed output port: post_processed_output"", ""provone:Port"", ""ChatBS-NexGen:id_20260420105727_835"", ""post processing 1 1"", ""provone:Execution"", ""ChatBS-NexGen:Data-id_20260420105727_858-post_processed_output"", ""row 1"", ""provone:Data"", ""ChatBS-NexGen:Generation-id_20260420105727_328-post_processed_output""]"
fullcontext,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/fullcontext/exp__20260429121536/RESULTS.jsonl,90,gt_89,True,"
what is the number of output for the ""System Prompt"" in the execution ""http://testwebsite/testProgram#id_20260420105652_650"" ?
",The execution produces a single output for the System Prompt.,8.738720699213445,gt_89,"[""multi"", ""numeric""]",{},"
    The number of output for the ""System Prompt"" in the execution ""http://testwebsite/testProgram#id_20260420105652_650"" is 1

    Output Data
http://testwebsite/testProgram#Data-id_20260420105652_456-system_prompt
    ",0.7,0.23333333333333334,0.35,1,0,0.0,"[""http://testwebsite/testProgram#Data-id_20260420105652_456-system_prompt""]",1,,0.0,1,3,6,1.0,0.3333333333333333,0.5,1.0,0.16666666666666666,0.2857142857142857,"[""http://testwebsite/testProgram#Data-id_20260420105652_456-system_prompt""]","[""ChatBS-NexGen:Data-id_20260420105652_456-system_prompt"", ""system prompt"", ""provone:Data""]","[""ChatBS-NexGen:Data-id_20260420105652_456-system_prompt"", ""system prompt"", ""provone:Data"", ""ChatBS-NexGen:id_20260420105652_650"", ""system prompt execution 1 1"", ""ChatBS-NexGen:Generation-id_20260420105652_907-system_prompt""]"
fullcontext,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/fullcontext/exp__20260429121536/RESULTS.jsonl,91,gt_90,True,"
what is the number of output for the ""Extracted Entities"" in the execution ""http://testwebsite/testProgram#id_20260420105703_307"" ?
","```json { ""answer"": ""The execution http://testwebsite/testProgram#id_20260420105703_307 produced 11 extracted entities."", ""relevant_entities"": [ ""<http://testwebsite/testProgram#id_20260420105703_307>"", ""<http://testwebsite/testProgram#Generation-id_20260420105703_814-extracts>"" ], ""evidence"": [ { ""subject"": ""<http://testwebsite/testProgram#id_20260420105703_307>"", ""predicate"": ""<http://www.w3.org/ns/prov#qualifiedGeneration>"", ""object"": ""<http://testwebsite/testProgram#Generation-id_20260420105703_814-extracts>"" }, { ""subject"": ""<http://testwebsite/testProgram#Generation-id_20260420105703_814-extracts>"", ""predicate"": ""<http://purl.dataone.org/provone/2015/01/15/ontology#hadEntity>"", ""object"": [ ""<http://testwebsite/testProgram#Data-id_20260420105703_198-extracts>"", ""<http://testwebsite/testProgram#Data-id_20260420105703_218-extracts>"", ""<http://testwebsite/testProgram#Data-id_20260420105703_51-extracts>"", ""<http://testwebsite/testProgram#Data-id_20260420105703_661-extracts>"", ""<http://testwebsite/testProgram#Data-id_20260420105703_678-extracts>"", ""<http://testwebsite/testProgram#Data-id_20260420105703_693-extracts>"", ""<http://testwebsite/testProgram#Data-id_20260420105703_757-extracts>"", ""<http://testwebsite/testProgram#Data-id_20260420105703_886-extracts>"", ""<http://testwebsite/testProgram#Data-id_20260420105703_891-extracts>"", ""<http://testwebsite/testProgram#Data-id_20260420105704_531-extracts>"", ""<http://testwebsite/testProgram#Data-id_20260420105704_782-extracts>"" ] } ] } ```",13.862546866992489,gt_90,"[""multi"", ""numeric""]",{},"
    The number of output for the ""Extracted Entities"" in the execution ""http://testwebsite/testProgram#id_20260420105703_307"" is 11

    Output Data
http://testwebsite/testProgram#Data-id_20260420105703_198-extracts
http://testwebsite/testProgram#Data-id_20260420105703_218-extracts
http://testwebsite/testProgram#Data-id_20260420105703_51-extracts
http://testwebsite/testProgram#Data-id_20260420105703_661-extracts
http://testwebsite/testProgram#Data-id_20260420105703_678-extracts
http://testwebsite/testProgram#Data-id_20260420105703_693-extracts
http://testwebsite/testProgram#Data-id_20260420105703_757-extracts
http://testwebsite/testProgram#Data-id_20260420105703_886-extracts
http://testwebsite/testProgram#Data-id_20260420105703_891-extracts
http://testwebsite/testProgram#Data-id_20260420105704_531-extracts
http://testwebsite/testProgram#Data-id_20260420105704_782-extracts
    ",0.6036585365853658,0.908256880733945,0.7252747252747253,11,11,1.0,[],11,11.0,1.0,11,11,11,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,"[""http://testwebsite/testProgram#Data-id_20260420105703_198-extracts"", ""http://testwebsite/testProgram#Data-id_20260420105703_218-extracts"", ""http://testwebsite/testProgram#Data-id_20260420105703_51-extracts"", ""http://testwebsite/testProgram#Data-id_20260420105703_661-extracts"", ""http://testwebsite/testProgram#Data-id_20260420105703_678-extracts"", ""http://testwebsite/testProgram#Data-id_20260420105703_693-extracts"", ""http://testwebsite/testProgram#Data-id_20260420105703_757-extracts"", ""http://testwebsite/testProgram#Data-id_20260420105703_886-extracts"", ""http://testwebsite/testProgram#Data-id_20260420105703_891-extracts"", ""http://testwebsite/testProgram#Data-id_20260420105704_531-extracts"", ""http://testwebsite/testProgram#Data-id_20260420105704_782-extracts""]","[""ChatBS-NexGen:information_extractor-extracts"", ""Extracted Entities"", ""provone:Port"", ""prov:Generation"", ""provone:Execution"", ""ChatBS-NexGen:Generation-id_20260420105703_814-extracts"", ""extracts"", ""ChatBS-NexGen:Data-id_20260420105704_782-extracts"", ""provone:Data"", ""ChatBS-NexGen:Collection-id_20260420105703_514-extracts"", ""provone:Collection""]","[""ChatBS-NexGen:information_extractor-extracts"", ""Extracted Entities"", ""provone:Port"", ""prov:Generation"", ""provone:Execution"", ""ChatBS-NexGen:Generation-id_20260420105703_814-extracts"", ""extracts"", ""ChatBS-NexGen:Data-id_20260420105704_782-extracts"", ""provone:Data"", ""ChatBS-NexGen:Collection-id_20260420105703_514-extracts"", ""provone:Collection""]"
fullcontext,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/fullcontext/exp__20260429121536/RESULTS.jsonl,92,gt_91,True,"
what is the number of output for the ""Output port for kg_info"" in the execution ""http://testwebsite/testProgram#id_20260420105705_598"" ?
","The execution produced three outputs on the ""Output port for kg_info"".",20.237835786072537,gt_91,"[""multi"", ""numeric""]",{},"
    The number of output for the ""Output port for kg_info"" in the execution ""http://testwebsite/testProgram#id_20260420105705_598"" is 2

    Output Data
http://testwebsite/testProgram#Data-id_20260420105705_232-kg_info
http://testwebsite/testProgram#Data-id_20260420105705_670-kg_info
    ",0.6666666666666666,0.19047619047619047,0.2962962962962963,2,0,0.0,"[""http://testwebsite/testProgram#Data-id_20260420105705_232-kg_info"", ""http://testwebsite/testProgram#Data-id_20260420105705_670-kg_info""]",2,,0.0,2,12,12,1.0,0.16666666666666666,0.2857142857142857,1.0,0.16666666666666666,0.2857142857142857,"[""http://testwebsite/testProgram#Data-id_20260420105705_232-kg_info"", ""http://testwebsite/testProgram#Data-id_20260420105705_670-kg_info""]","[""ChatBS-NexGen:id_20260420105705_598"", ""sparql query 1 1 2"", ""provone:Execution"", ""ChatBS-NexGen:Generation-id_20260420105705_633-kg_info"", ""kg info"", ""prov:Generation"", ""ChatBS-NexGen:Data-id_20260420105705_668-kg_info"", ""row 1"", ""provone:Data"", ""ChatBS-NexGen:Data-id_20260420105705_232-kg_info"", ""ChatBS-NexGen:Data-id_20260420105705_670-kg_info"", ""row 0""]","[""ChatBS-NexGen:id_20260420105705_598"", ""sparql query 1 1 2"", ""provone:Execution"", ""ChatBS-NexGen:Generation-id_20260420105705_633-kg_info"", ""kg info"", ""prov:Generation"", ""ChatBS-NexGen:Data-id_20260420105705_668-kg_info"", ""row 1"", ""provone:Data"", ""ChatBS-NexGen:Data-id_20260420105705_232-kg_info"", ""ChatBS-NexGen:Data-id_20260420105705_670-kg_info"", ""row 0""]"
fullcontext,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/fullcontext/exp__20260429121536/RESULTS.jsonl,93,gt_92,True,"
what is the number of output for the ""Output port for kg_info"" in the execution ""http://testwebsite/testProgram#id_20260420105705_972"" ?
",The execution produces a single output for the port ‘Output port for kg_info’.,8.542493430199102,gt_92,"[""multi"", ""numeric""]",{},"
    The number of output for the ""Output port for kg_info"" in the execution ""http://testwebsite/testProgram#id_20260420105705_972"" is 1

    Output Data
http://testwebsite/testProgram#Data-id_20260420105705_668-kg_info
    ",0.7142857142857143,0.30303030303030304,0.42553191489361697,1,0,0.0,"[""http://testwebsite/testProgram#Data-id_20260420105705_668-kg_info""]",1,,0.0,1,9,9,1.0,0.1111111111111111,0.19999999999999998,1.0,0.1111111111111111,0.19999999999999998,"[""http://testwebsite/testProgram#Data-id_20260420105705_668-kg_info""]","[""ChatBS-NexGen:id_20260420105705_972"", ""sparql query 1 1 1"", ""provone:Execution"", ""ChatBS-NexGen:Generation-id_20260420105705_591-kg_info"", ""kg info"", ""prov:Generation"", ""ChatBS-NexGen:Data-id_20260420105705_668-kg_info"", ""row 1"", ""provone:Data""]","[""ChatBS-NexGen:id_20260420105705_972"", ""sparql query 1 1 1"", ""provone:Execution"", ""ChatBS-NexGen:Generation-id_20260420105705_591-kg_info"", ""kg info"", ""prov:Generation"", ""ChatBS-NexGen:Data-id_20260420105705_668-kg_info"", ""row 1"", ""provone:Data""]"
fullcontext,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/fullcontext/exp__20260429121536/RESULTS.jsonl,94,gt_93,True,"
what is the number of output for the ""Output port for kg_info"" in the execution ""http://testwebsite/testProgram#id_20260420105710_61"" ?
",The execution produces two outputs on the “Output port for kg_info.”,11.299230165081099,gt_93,"[""multi"", ""numeric""]",{},"
    The number of output for the ""Output port for kg_info"" in the execution ""http://testwebsite/testProgram#id_20260420105710_61"" is 2

    Output Data
http://testwebsite/testProgram#Data-id_20260420105710_564-kg_info
http://testwebsite/testProgram#Data-id_20260420105711_94-kg_info
    ",0.6666666666666666,0.19047619047619047,0.2962962962962963,2,0,0.0,"[""http://testwebsite/testProgram#Data-id_20260420105710_564-kg_info"", ""http://testwebsite/testProgram#Data-id_20260420105711_94-kg_info""]",2,,0.0,2,5,9,1.0,0.4,0.5714285714285715,1.0,0.2222222222222222,0.3636363636363636,"[""http://testwebsite/testProgram#Data-id_20260420105710_564-kg_info"", ""http://testwebsite/testProgram#Data-id_20260420105711_94-kg_info""]","[""ChatBS-NexGen:Data-id_20260420105710_564-kg_info"", ""row 1"", ""provone:Data"", ""ChatBS-NexGen:Data-id_20260420105711_94-kg_info"", ""row 0""]","[""ChatBS-NexGen:Data-id_20260420105710_564-kg_info"", ""row 1"", ""provone:Data"", ""ChatBS-NexGen:Data-id_20260420105711_94-kg_info"", ""row 0"", ""ChatBS-NexGen:Generation-id_20260420105710_897-kg_info"", ""kg info"", ""ChatBS-NexGen:id_20260420105710_61"", ""sparql query 1 1 3""]"
fullcontext,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/fullcontext/exp__20260429121536/RESULTS.jsonl,95,gt_94,True,"
what is the number of output for the ""Output port for kg_info"" in the execution ""http://testwebsite/testProgram#id_20260420105711_320"" ?
","The execution produces a single output on the ""Output port for kg_info"".",12.358289461117238,gt_94,"[""multi"", ""numeric""]",{},"
    The number of output for the ""Output port for kg_info"" in the execution ""http://testwebsite/testProgram#id_20260420105711_320"" is 1

    Output Data
http://testwebsite/testProgram#Data-id_20260420105711_658-kg_info
    ",0.6923076923076923,0.2727272727272727,0.391304347826087,1,0,0.0,"[""http://testwebsite/testProgram#Data-id_20260420105711_658-kg_info""]",1,,0.0,1,3,7,1.0,0.3333333333333333,0.5,1.0,0.14285714285714285,0.25,"[""http://testwebsite/testProgram#Data-id_20260420105711_658-kg_info""]","[""ChatBS-NexGen:Data-id_20260420105711_658-kg_info"", ""row 1"", ""provone:Data""]","[""ChatBS-NexGen:Data-id_20260420105711_658-kg_info"", ""row 1"", ""provone:Data"", ""ChatBS-NexGen:id_20260420105711_320"", ""sparql query 1 1 4"", ""ChatBS-NexGen:Generation-id_20260420105711_508-kg_info"", ""kg info""]"
fullcontext,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/fullcontext/exp__20260429121536/RESULTS.jsonl,96,gt_95,True,"
what is the number of output for the ""Output port for kg_info"" in the execution ""http://testwebsite/testProgram#id_20260420105711_662"" ?
","The execution produces one output for the ""Output port for kg_info"".",14.299478177912533,gt_95,"[""multi"", ""numeric""]",{},"
    The number of output for the ""Output port for kg_info"" in the execution ""http://testwebsite/testProgram#id_20260420105711_662"" is 1

    Output Data
http://testwebsite/testProgram#Data-id_20260420105711_45-kg_info
    ",0.8333333333333334,0.30303030303030304,0.4444444444444444,1,0,0.0,"[""http://testwebsite/testProgram#Data-id_20260420105711_45-kg_info""]",1,,0.0,1,3,7,1.0,0.3333333333333333,0.5,1.0,0.14285714285714285,0.25,"[""http://testwebsite/testProgram#Data-id_20260420105711_45-kg_info""]","[""ChatBS-NexGen:Data-id_20260420105711_45-kg_info"", ""row 1"", ""provone:Data""]","[""ChatBS-NexGen:Data-id_20260420105711_45-kg_info"", ""row 1"", ""provone:Data"", ""ChatBS-NexGen:Generation-id_20260420105711_758-kg_info"", ""kg info"", ""ChatBS-NexGen:id_20260420105711_662"", ""sparql query 1 1 5""]"
fullcontext,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/fullcontext/exp__20260429121536/RESULTS.jsonl,97,gt_96,True,"
what is the number of output for the ""Output port for kg_info"" in the execution ""http://testwebsite/testProgram#id_20260420105711_772"" ?
","The execution produces two distinct output data items for the ""Output port for kg_info"".",14.451306086964905,gt_96,"[""multi"", ""numeric""]",{},"
    The number of output for the ""Output port for kg_info"" in the execution ""http://testwebsite/testProgram#id_20260420105711_772"" is 2

    Output Data
http://testwebsite/testProgram#Data-id_20260420105711_547-kg_info
http://testwebsite/testProgram#Data-id_20260420105711_637-kg_info
    ",0.7333333333333333,0.2619047619047619,0.38596491228070173,2,0,0.0,"[""http://testwebsite/testProgram#Data-id_20260420105711_547-kg_info"", ""http://testwebsite/testProgram#Data-id_20260420105711_637-kg_info""]",2,,0.0,2,9,13,0.0,0.0,,1.0,0.15384615384615385,0.2666666666666667,"[""http://testwebsite/testProgram#Data-id_20260420105711_547-kg_info"", ""http://testwebsite/testProgram#Data-id_20260420105711_637-kg_info""]","[""ChatBS-NexGen:id_20260420105711_772"", ""sparql query 1 1 6"", ""provone:Execution"", ""ChatBS-NexGen:Generation-id_20260420105711_565-kg_info"", ""kg info"", ""prov:Generation"", ""ChatBS-NexGen:sparql_query_extractor-kg_info"", ""Output port for kg_info"", ""provone:Port""]","[""ChatBS-NexGen:id_20260420105711_772"", ""sparql query 1 1 6"", ""provone:Execution"", ""ChatBS-NexGen:Generation-id_20260420105711_565-kg_info"", ""kg info"", ""prov:Generation"", ""ChatBS-NexGen:sparql_query_extractor-kg_info"", ""Output port for kg_info"", ""provone:Port"", ""ChatBS-NexGen:Data-id_20260420105711_547-kg_info"", ""row 1"", ""ChatBS-NexGen:Data-id_20260420105711_637-kg_info"", ""row 0""]"
